Time;Red;Green;Blue;Scan_len;Nan_L;Nan_R;Linear_Speed;Victim;Collision
0.1720569133758545;0.33004118193041426;0.3392237611628263;0.3307350569067594;0;0;0;0;False;False
0.22199797630310059;0.3377397315185149;0.3353257141839107;0.3269345542975744;0;0;0;0;False;False
0.27199435234069824;0.3377397315185149;0.3353257141839107;0.3269345542975744;0;0;0;0;False;False
0.32199811935424805;0.3377397315185149;0.3353257141839107;0.3269345542975744;0;0;0;0;False;False
0.37199878692626953;0.33513355843513004;0.33273816889706015;0.33212827266780987;0;0;0;0;False;False
0.42200565338134766;0.33513355843513004;0.33273816889706015;0.33212827266780987;0;0;0;0;False;False
0.4719991683959961;0.33483759294911425;0.33332744582016005;0.33183496123072576;0;0;0;0;False;False
0.5219905376434326;0.33483759294911425;0.33332744582016005;0.33183496123072576;0;0;0;0;False;False
0.5719926357269287;0.33568826678661834;0.3329011545347904;0.3314105786785913;0;0;0;0;False;False
0.6220288276672363;0.33568826678661834;0.3329011545347904;0.3314105786785913;0;0;0;0;False;False
0.6719963550567627;0.3352358806327731;0.3324525243984075;0.33231159496881935;0;0;0;0;False;False
0.7220056056976318;0.3352358806327731;0.3324525243984075;0.33231159496881935;0;0;0;0;False;False
0.7720048427581787;0.3352358806327731;0.3324525243984075;0.33231159496881935;0;0;0;0;False;False
0.8220014572143555;0.33482299950735445;0.33327468505876556;0.33190231543387994;0;0;0;0;False;False
0.8719971179962158;0.33482299950735445;0.33327468505876556;0.33190231543387994;0;0;0;0;False;False
0.9219982624053955;0.33341561464137104;0.33397982932505815;0.33260455603357075;0;0;0;0;False;False
0.9719982147216797;0.33341561464137104;0.33397982932505815;0.33260455603357075;0;0;0;0;False;False
1.0220091342926025;0.3346636108628516;0.3352299374386111;0.3301064516985373;0;0;0;0;False;False
1.071991205215454;0.3346636108628516;0.3352299374386111;0.3301064516985373;0;0;0;0;False;False
1.1219971179962158;0.3363541768571962;0.3318718261132505;0.3317739970295533;0;0;0;0;False;False
